lat,lng,total,white,black,native,asian,pi,other,multiple,hispanic
47.5402459,-122.2685446,69,41,11,1,8,0,1,2,5
47.5395967,-122.2693778,209,43,52,0,86,0,1,11,16
47.5385314,-122.2687689,86,52,14,0,12,0,1,0,7
47.5379714,-122.2693623,60,25,11,0,23,0,0,0,1
47.5373677,-122.2686826,89,37,13,0,17,3,1,17,1
47.5356194,-122.2686344,358,106,54,0,121,4,2,26,45
47.5331208,-122.2678584,110,51,18,0,35,0,0,4,2
47.5326217,-122.2690755,40,3,15,0,22,0,0,0,0
47.5268834,-122.3266445,168,41,25,1,15,3,0,6,77
47.5218932,-122.3311763,62,29,1,0,0,1,0,2,29
47.5250278,-122.3311383,76,10,2,1,25,0,0,10,28
47.5236733,-122.3312515,58,12,9,0,26,0,0,3,8
47.5236932,-122.3301979,62,14,0,0,25,0,0,3,20
47.5238435,-122.3289632,81,7,16,0,29,0,0,5,24
47.5258942,-122.3285501,5,3,0,0,0,0,0,2,0
47.5260503,-122.3269023,116,31,16,1,11,0,0,1,56
47.5248914,-122.3239109,75,21,8,0,18,0,0,4,24
47.5252005,-122.3269164,53,30,5,0,5,0,0,1,12
47.5243507,-122.3269301,52,16,5,2,14,0,0,0,15
47.5243336,-122.3243193,44,17,0,10,2,0,0,1,14
47.5235008,-122.3269448,52,41,0,0,0,0,0,1,10
47.5226768,-122.326949,64,15,12,0,7,1,0,0,29
47.5209833,-122.3258199,282,66,24,1,157,0,3,14,17
47.5226637,-122.3243173,54,42,7,0,4,0,0,0,1
47.5205325,-122.3208335,46,17,0,0,10,0,0,0,19
47.5218728,-122.3301293,57,35,0,0,5,0,0,1,16
47.5375945,-122.3327682,1,1,0,0,0,0,0,0,0
47.5348244,-122.3256642,13,12,0,1,0,0,0,0,0
47.5323175,-122.324156,70,25,0,0,15,1,0,2,27
47.533025,-122.3241523,10,2,0,0,0,0,0,0,8
47.5308628,-122.3215164,63,38,5,5,4,0,0,0,11
47.5316048,-122.3241677,38,9,0,2,0,0,0,0,27
47.5296396,-122.3262292,19,3,1,0,0,0,0,2,13
47.5269256,-122.3238368,69,12,7,1,15,2,0,2,30
47.5308915,-122.3241804,13,10,0,0,0,0,0,0,3
47.5301771,-122.3241955,65,14,2,0,0,11,0,0,38
47.5294186,-122.3242044,44,21,0,0,10,0,0,2,11
47.5294058,-122.3215323,51,26,10,0,4,0,0,0,11
47.5293331,-122.3197381,23,9,1,0,10,0,0,1,2
47.5301547,-122.3192657,24,7,5,0,8,0,0,2,2
47.5293687,-122.3186241,29,23,0,2,4,0,0,0,0
47.5287438,-122.3180385,4,2,1,0,0,0,0,1,0
47.5285315,-122.3191818,42,29,3,0,3,0,0,0,7
47.5285843,-122.3215438,77,43,7,0,4,0,0,7,16
47.5277342,-122.321558,56,26,3,0,4,0,0,3,20
47.527733,-122.3188771,82,36,2,1,22,0,0,0,21
47.5275956,-122.3166019,45,13,0,0,6,0,0,0,26
47.534498,-122.3297486,1,1,0,0,0,0,0,0,0
47.5261049,-122.3121246,28,10,5,1,0,0,0,0,12
47.526766,-122.3139597,15,11,0,0,0,0,0,0,4
47.5268683,-122.3162418,74,11,11,1,19,0,0,2,30
47.5268762,-122.3189057,170,53,15,1,2,9,0,3,87
47.5268846,-122.321573,90,28,4,0,14,1,0,0,43
47.5260345,-122.3215883,122,23,2,1,11,2,0,7,76
47.5260265,-122.3189208,116,28,8,4,26,5,0,6,39
47.5260185,-122.3162553,114,9,8,0,0,8,0,1,88
47.5260256,-122.313887,53,23,2,0,22,0,0,1,5
47.5254315,-122.3229143,2,2,0,0,0,0,0,0,0
47.5221782,-122.3187844,91,28,30,7,10,0,0,3,13
47.5243992,-122.3184747,582,178,81,2,40,17,2,15,247
47.5230668,-122.310938,5,1,0,0,0,0,2,0,2
47.5238504,-122.3140135,17,1,0,0,0,0,0,1,15
47.5225205,-122.3131722,101,0,0,0,0,0,0,0,101
47.5226298,-122.3163098,47,20,1,1,3,0,0,0,22
47.5289294,-122.3404712,749,408,57,5,144,5,1,52,77
47.5301296,-122.3448648,118,67,12,0,22,0,0,6,11
47.5301293,-122.3435726,49,28,1,2,12,0,0,1,5
47.5310292,-122.3461485,72,31,3,0,18,0,0,10,10
47.5282757,-122.3423111,118,50,8,0,50,0,0,1,9
47.5358019,-122.3448998,17,8,1,0,3,0,0,2,3
47.5291691,-122.3413268,27,4,0,0,15,0,0,3,5
47.5310271,-122.3422959,25,19,0,1,1,0,0,4,0
47.5356853,-122.3461887,33,18,5,0,7,0,0,2,1
47.5182588,-122.3398992,3,1,0,0,0,0,0,0,2
47.5207778,-122.3350931,148,109,24,2,6,1,0,3,3
47.5237406,-122.3461436,128,21,7,4,25,0,0,4,67
47.5273623,-122.343569,33,25,2,0,3,0,0,3,0
47.527369,-122.3448435,69,19,4,0,45,0,0,1,0
47.529207,-122.3461266,51,23,10,0,11,0,0,0,7
47.518234,-122.340887,68,19,3,1,17,0,0,6,22
47.5181982,-122.342237,66,18,3,1,31,1,0,0,12
47.5182049,-122.3435197,36,10,0,0,21,0,0,0,5
47.5182139,-122.3447934,78,17,0,2,48,6,0,4,1
47.5191388,-122.3460718,105,45,10,1,20,4,1,4,20
47.520069,-122.3473491,44,12,0,0,26,0,0,5,1
47.5191596,-122.3486218,143,45,5,0,52,17,0,20,4
47.520079,-122.3499508,63,29,0,0,14,5,0,0,15
47.5200871,-122.3511765,56,35,3,1,15,0,0,2,0
47.5200955,-122.3522835,47,28,1,0,13,0,0,2,3
47.5201032,-122.3534239,119,30,16,0,20,0,0,13,40
47.5201092,-122.3545658,23,9,0,0,5,1,0,5,3
47.5182867,-122.3545881,10,8,0,0,2,0,0,0,0
47.5182797,-122.3534522,88,27,4,0,27,0,0,4,26
47.5182562,-122.3523027,44,43,0,0,0,0,0,0,1
47.5182569,-122.3511861,67,42,8,0,7,0,0,5,5
47.5182448,-122.3499503,50,14,6,7,7,1,2,6,7
47.5182309,-122.3473472,50,22,0,5,19,0,0,0,4
47.5237295,-122.3473705,111,37,17,1,18,0,0,7,31
47.523739,-122.3486446,82,59,0,1,4,1,0,4,13
47.5237392,-122.3499369,75,35,8,1,24,0,0,2,5
47.5237635,-122.3511373,44,28,1,1,7,1,0,1,5
47.5237639,-122.3522507,43,17,4,1,11,0,0,2,8
47.5237724,-122.3533909,51,33,3,0,8,0,0,7,0
47.5237808,-122.3545287,64,32,5,0,21,0,0,1,5
47.5219445,-122.3545476,29,15,0,2,6,0,0,1,5
47.5219364,-122.3534079,58,24,4,2,3,0,0,2,23
47.5219271,-122.3522674,48,26,0,1,9,1,0,5,6
47.5219195,-122.351163,49,34,1,0,2,0,0,2,10
47.5219111,-122.3499503,62,32,3,1,14,0,0,2,10
47.5219049,-122.3486348,67,27,2,10,10,5,0,2,11
47.5219052,-122.3473522,106,34,14,2,13,8,0,2,33
47.5222274,-122.3458923,67,35,7,5,8,1,0,2,9
47.5215553,-122.3462873,73,13,2,3,8,8,0,2,37
47.5319506,-122.3533696,127,62,4,0,25,3,0,14,19
47.5327763,-122.3544827,62,29,5,0,15,1,0,5,7
47.5309777,-122.3544941,51,29,0,0,12,0,0,2,8
47.5291875,-122.354502,57,37,0,1,13,0,3,0,3
47.5291955,-122.3533647,42,25,3,0,5,0,0,6,3
47.5278646,-122.3540691,35,29,1,0,3,0,0,0,2
47.5274006,-122.3524588,51,24,9,0,15,0,0,1,2
47.5274115,-122.3512129,53,34,2,0,14,0,0,1,2
47.5267916,-122.3490862,22,16,2,0,0,0,0,0,4
47.5255794,-122.3499293,55,43,1,0,3,0,0,3,5
47.5273879,-122.3473898,47,41,0,0,1,0,0,0,5
47.5273781,-122.3461162,60,25,0,0,20,0,0,4,11
47.5255469,-122.3460967,88,28,2,7,7,5,0,9,30
47.52556,-122.34738,70,33,9,1,19,0,0,3,5
47.5255986,-122.3524619,42,21,4,1,10,0,0,5,1
47.5256056,-122.3540786,84,72,0,0,4,0,0,5,3
47.5269779,-122.3540782,39,14,3,0,11,0,0,1,10
47.5255898,-122.3512039,61,37,2,0,1,0,0,16,5
47.5336745,-122.3481587,145,48,15,2,20,0,0,6,54
47.5329765,-122.3499356,79,32,5,0,14,4,0,7,17
47.5330231,-122.3511376,78,39,2,3,26,0,0,8,0
47.5330632,-122.3522734,80,48,11,0,10,0,0,2,9
47.5310065,-122.3522395,55,46,1,0,1,0,0,4,3
47.5310194,-122.3511481,63,47,8,0,2,0,0,4,2
47.5310272,-122.3499585,65,44,2,0,10,0,0,2,7
47.5310286,-122.3486861,65,43,0,0,10,0,0,4,8
47.5326035,-122.3486755,56,29,0,0,8,0,0,7,12
47.5325941,-122.347439,48,26,15,0,6,0,0,0,1
47.5310294,-122.3474111,72,33,13,1,1,5,0,0,19
47.5292162,-122.3474004,61,35,0,1,3,2,0,0,20
47.5292256,-122.3486762,47,36,0,0,7,0,0,2,2
47.5292352,-122.3499513,77,43,5,1,13,3,2,1,9
47.5292293,-122.3511485,60,29,4,3,12,0,1,3,8
47.5292131,-122.3522511,61,38,7,0,8,0,0,6,2
47.5327784,-122.3617866,322,141,64,2,32,2,2,17,62
47.5327877,-122.3645139,319,115,74,2,30,0,0,31,67
47.5327959,-122.3666501,57,33,4,0,16,0,0,1,3
47.532794,-122.3679819,43,38,0,0,3,0,0,0,2
47.5309846,-122.3678707,38,29,0,0,8,0,0,0,1
47.5303019,-122.3643266,338,167,54,5,54,3,0,17,38
47.5291616,-122.3611337,102,37,8,3,24,0,0,5,25
47.5291834,-122.3624796,61,21,1,0,24,1,0,4,10
47.5291812,-122.3678756,62,50,1,3,5,0,0,0,3
47.5273849,-122.3597898,198,72,42,0,6,0,0,8,70
47.5273837,-122.3611416,131,40,12,0,12,1,0,10,56
47.5273824,-122.3624908,49,35,0,0,14,0,0,0,0
47.5273807,-122.3638401,96,51,11,1,5,0,0,6,22
47.5273851,-122.3651887,108,86,12,0,2,3,0,4,1
47.5263779,-122.3674408,340,150,27,3,64,1,1,17,77
47.5255851,-122.3625003,53,24,7,0,13,0,0,2,7
47.525588,-122.3611511,111,67,3,2,7,0,0,6,26
47.5255906,-122.3597983,99,41,9,3,7,0,0,4,35
47.5255704,-122.3705838,46,32,3,0,3,0,0,7,1
47.5360981,-122.3594343,153,66,3,0,73,0,0,6,5
47.5324562,-122.3598217,177,43,46,2,52,1,0,12,21
47.5328037,-122.3584327,65,39,2,0,8,0,0,2,14
47.5341208,-122.3565989,63,35,12,0,3,0,0,4,9
47.5349508,-122.3577082,8,8,0,0,0,0,0,0,0
47.5309736,-122.3584203,63,36,2,0,7,0,0,2,16
47.530972,-122.3570756,72,44,0,0,16,8,0,2,2
47.5327754,-122.3570678,69,30,13,0,14,0,0,11,1
47.5327735,-122.3557171,42,28,0,1,2,2,0,2,7
47.5309713,-122.3557262,48,32,5,0,2,0,0,1,8
47.52918,-122.3557346,74,39,6,0,5,0,0,12,12
47.5291797,-122.3570831,67,31,12,0,12,0,0,0,12
47.5291799,-122.3584313,70,44,4,0,17,0,0,1,4
47.5291777,-122.3597811,78,20,24,1,6,0,0,7,20
47.5273941,-122.3557451,69,33,5,0,17,1,4,1,8
47.527388,-122.3570916,78,56,11,0,2,0,0,3,6
47.5273865,-122.3584391,49,38,1,0,1,0,0,5,4
47.5255934,-122.3584468,60,36,4,0,11,0,0,5,4
47.5255957,-122.3571001,69,46,8,2,3,0,0,2,8
47.5256031,-122.3557521,80,48,0,0,27,0,0,2,3
47.523785,-122.3557684,80,37,1,0,6,18,0,3,15
47.5237822,-122.3571144,41,21,1,2,7,0,0,4,6
47.5237795,-122.358461,63,22,4,0,21,0,0,4,12
47.5238128,-122.3597797,138,17,11,11,31,0,0,9,59
47.5232021,-122.3617422,235,52,12,0,57,0,0,8,106
47.5237823,-122.3625119,39,17,6,0,6,0,0,2,8
47.5217992,-122.3599215,23,9,0,0,4,0,0,0,10
47.5220422,-122.3639631,93,57,5,2,24,0,0,3,2
47.5237684,-122.3638596,69,39,7,0,6,0,0,3,14
47.5231264,-122.3684191,25,22,1,0,0,0,0,0,2
47.5237604,-122.369298,41,30,0,2,5,0,0,0,4
47.5217444,-122.3616755,164,61,5,1,65,0,0,2,30
47.5219467,-122.3706339,39,23,1,0,10,3,0,2,0
47.5237596,-122.3706023,45,31,2,1,4,0,0,7,0
47.5219486,-122.3557892,284,32,36,9,51,0,0,13,143
47.5219474,-122.3571347,172,57,14,8,52,0,1,4,36
47.5220276,-122.3584254,125,65,33,2,8,4,0,10,3
47.5202774,-122.3570519,204,41,7,2,31,2,0,12,109
47.5207933,-122.358034,4,4,0,0,0,0,0,0,0
47.5200424,-122.3585483,42,17,0,0,16,0,0,0,9
47.5195703,-122.3574923,7,4,0,0,0,0,0,0,3
47.5182638,-122.3571905,24,14,2,0,2,0,0,0,6
47.518566,-122.3556753,99,10,18,0,11,3,0,4,53
47.5201125,-122.3558094,148,53,12,0,14,0,0,6,63
47.5182742,-122.3585207,70,17,11,0,22,0,0,6,14
47.5182772,-122.3598635,82,55,14,0,0,0,0,0,13
47.5201106,-122.3598463,82,39,4,3,5,0,0,9,22
47.5201097,-122.3608115,28,23,0,0,0,0,0,1,4
47.5201097,-122.361454,28,20,1,0,2,0,0,0,5
47.5191956,-122.362209,52,31,0,0,10,0,0,2,9
47.5182763,-122.3614687,11,2,0,0,3,0,0,0,6
47.5182775,-122.3608269,25,19,0,0,3,1,1,1,0
47.5164476,-122.359857,4,0,0,0,0,0,0,0,4
47.5164477,-122.3588764,2,2,0,0,0,0,0,0,0
47.5178687,-122.3560632,11,4,1,0,0,1,0,1,4
47.5201077,-122.3629058,22,14,1,0,0,0,0,0,7
47.5201233,-122.363882,63,41,7,10,0,1,0,3,1
47.5201039,-122.3652223,48,23,1,0,12,7,0,0,5
47.5192123,-122.3686288,459,193,100,11,51,6,1,31,66
47.5201344,-122.3706658,40,20,0,1,6,0,1,7,5
47.5196367,-122.3719132,87,58,4,2,6,1,0,7,9
47.5194226,-122.3737118,141,73,16,1,14,0,0,8,29
47.519332,-122.3749006,93,70,2,0,9,0,1,1,10
47.5201707,-122.376105,52,45,0,0,4,0,0,3,0
47.5183694,-122.3761636,97,61,8,1,10,0,1,12,4
47.5185217,-122.3727051,104,44,3,0,12,11,0,0,34
47.5182806,-122.366588,179,42,63,6,35,1,0,8,24
47.5182765,-122.365237,56,33,2,2,9,0,0,0,10
47.5182772,-122.363892,96,25,45,0,22,0,0,0,4
47.5182772,-122.3629167,38,16,0,0,18,0,0,0,4
47.5382864,-122.3718765,62,53,1,0,2,0,0,0,6
47.5382904,-122.3732308,56,47,0,0,0,0,0,3,6
47.538296,-122.3745715,57,51,0,0,2,0,2,1,1
47.5364708,-122.3745691,71,63,3,1,0,0,0,3,1
47.5364656,-122.3732263,74,66,1,0,1,0,0,1,5
47.5364604,-122.3718722,70,57,0,1,11,0,0,1,0
47.5346349,-122.3718758,65,48,1,2,7,0,0,6,1
47.534641,-122.373231,52,35,0,0,9,0,0,2,6
47.534646,-122.374575,47,39,0,0,0,0,0,1,7
47.532816,-122.373245,56,35,0,0,6,0,0,7,8
47.532814,-122.3721861,33,27,0,0,3,0,0,3,0
47.532812,-122.3714876,37,30,0,0,0,0,0,6,1
47.5328023,-122.369834,32,26,0,0,0,0,0,3,3
47.5309901,-122.3705634,43,41,1,0,1,0,0,0,0
47.5309957,-122.3719098,49,37,0,0,9,0,0,2,1
47.5309981,-122.3732559,58,47,0,0,3,0,0,4,4
47.5310015,-122.3746006,41,37,3,0,0,0,0,0,1
47.529189,-122.3746081,55,42,8,2,2,0,0,0,1
47.5291876,-122.3732629,44,40,0,0,0,1,0,1,2
47.5291858,-122.3719181,51,34,0,1,6,1,0,0,9
47.5291845,-122.3705717,46,39,2,0,2,0,0,3,0
47.5291827,-122.3692236,49,35,1,0,0,0,0,1,12
47.5309856,-122.3692199,53,35,0,1,10,0,0,4,3
47.527376,-122.3746141,40,28,0,0,6,0,0,5,1
47.5273764,-122.3732689,59,50,1,0,4,1,1,2,0
47.5273771,-122.3719239,52,38,0,3,0,0,0,5,6
47.5291908,-122.3759602,57,47,2,0,4,0,1,1,2
47.5273763,-122.3759629,35,25,1,0,0,6,0,0,3
47.5272497,-122.377478,62,47,1,0,2,1,0,8,3
47.5286791,-122.3779857,48,39,1,0,1,0,0,2,5
47.5287457,-122.3806746,52,45,0,0,2,0,0,1,4
47.5280165,-122.380677,38,35,1,0,1,0,0,0,1
47.5271595,-122.3788043,61,52,0,0,6,0,0,3,0
47.5272927,-122.3806803,49,40,0,0,4,0,0,2,3
47.526544,-122.3806778,44,37,2,0,4,0,0,0,1
47.5257588,-122.3785814,25,24,0,0,1,0,0,0,0
47.5253726,-122.3772489,33,30,0,0,2,0,1,0,0
47.5255603,-122.3759658,51,32,5,2,4,1,0,7,0
47.5255629,-122.3746199,41,26,0,0,12,0,0,2,1
47.5255652,-122.3732746,48,42,2,0,0,0,0,1,3
47.5255676,-122.3719294,47,40,0,0,3,0,0,3,1
47.5237582,-122.3719509,43,32,1,0,7,0,0,3,0
47.5237572,-122.3733,56,45,2,0,4,0,0,2,3
47.523756,-122.3746485,55,45,3,1,1,0,0,0,5
47.5237546,-122.3759967,37,25,0,1,8,0,0,2,1
47.5237614,-122.3773442,77,53,5,0,9,0,0,7,3
47.5237788,-122.3786918,57,48,2,0,6,0,0,1,0
47.5250384,-122.3786148,26,16,0,0,1,0,0,4,5
47.5219503,-122.3719893,51,35,0,0,7,0,0,1,8
47.521954,-122.373345,48,33,1,0,5,0,0,1,8
47.5219576,-122.3747002,45,31,3,0,7,0,0,3,1
47.5219608,-122.3760552,77,46,4,0,16,0,0,6,5
47.5219696,-122.377404,108,69,16,4,6,0,0,4,9
47.5219811,-122.3787455,53,43,0,0,0,0,0,0,10
47.5383004,-122.3759126,40,26,10,0,4,0,0,0,0
47.5383229,-122.3774732,67,48,0,1,12,0,1,0,5
47.5365011,-122.3774876,105,84,1,1,6,0,0,6,7
47.5364749,-122.3759197,52,35,2,5,2,0,0,7,1
47.5346509,-122.3759305,137,99,12,1,5,0,0,10,10
47.5352264,-122.3779408,68,52,4,2,1,1,0,5,3
47.5353041,-122.3806175,55,47,0,1,3,0,0,4,0
47.534583,-122.3806315,53,51,0,0,2,0,0,0,0
47.5344926,-122.3779541,39,33,0,0,2,0,0,0,4
47.5337679,-122.3779603,56,45,5,0,1,0,0,2,3
47.5338594,-122.3806379,49,38,0,0,7,0,0,2,2
47.5327967,-122.3813183,39,32,0,0,2,1,0,0,4
47.5327508,-122.379979,45,41,0,0,0,0,0,0,4
47.5327051,-122.3786396,33,30,1,0,1,0,0,0,1
47.5326594,-122.3772992,68,54,0,0,2,2,0,0,10
47.5328251,-122.3759446,48,33,1,0,7,0,0,0,7
47.5310049,-122.3759554,57,38,4,0,10,0,0,4,1
47.5315901,-122.3779759,64,45,0,0,3,0,0,6,10
47.5316812,-122.3806578,52,40,1,0,1,0,0,1,9
47.530944,-122.380662,54,40,5,0,0,0,0,0,9
47.5308525,-122.3779792,40,37,1,0,0,0,0,1,1
47.5301282,-122.3779869,41,35,0,0,1,0,0,3,2
47.5302114,-122.380671,55,51,0,0,0,0,0,3,1
47.52948,-122.3806708,47,43,0,0,4,0,0,0,0
47.5294078,-122.3779842,51,44,0,0,3,0,0,1,3
47.5382688,-122.380146,178,169,0,5,1,0,0,1,2
47.5395785,-122.3846863,267,215,12,0,13,4,0,9,14
47.5391233,-122.3879394,67,61,1,1,0,0,0,4,0
47.538963,-122.3889922,40,38,0,0,1,0,0,1,0
47.5388722,-122.389877,42,37,1,0,0,0,0,2,2
47.5386874,-122.390735,46,45,0,0,0,0,0,0,1
47.5370176,-122.3878878,70,55,0,2,2,1,1,3,6
47.5382232,-122.3845485,113,94,3,0,1,2,0,1,12
47.536774,-122.3867407,41,35,0,0,1,0,0,5,0
47.537029,-122.384901,49,45,1,0,0,0,0,1,2
47.5366251,-122.3828414,74,62,0,0,3,0,0,6,3
47.5362553,-122.380166,83,77,3,0,2,0,0,0,1
47.5363619,-122.3854017,33,19,0,0,0,1,0,3,10
47.5354588,-122.3831152,27,21,4,0,0,0,0,2,0
47.53539,-122.3855786,56,50,0,0,4,0,0,0,2
47.5354709,-122.3879127,8,8,0,0,0,0,0,0,0
47.5354879,-122.3885682,9,8,0,0,0,0,0,0,1
47.5346739,-122.3833095,44,27,3,0,7,0,0,2,5
47.534727,-122.385988,42,33,1,0,1,0,0,2,5
47.5347394,-122.3879175,22,19,0,0,0,0,0,3,0
47.5340015,-122.3879392,24,23,0,0,1,0,0,0,0
47.534003,-122.3859958,51,48,0,0,0,0,0,1,2
47.5339502,-122.3833171,44,37,0,0,3,0,0,3,1
47.5332265,-122.3833237,57,44,0,0,6,0,0,4,3
47.5332788,-122.3860034,45,39,0,0,1,2,0,0,3
47.5332814,-122.3880233,19,19,0,0,0,0,0,0,0
47.5325028,-122.3833313,46,41,2,0,3,0,0,0,0
47.5325734,-122.3859853,46,41,1,0,3,0,0,1,0
47.5318589,-122.3860201,42,41,0,0,1,0,0,0,0
47.531771,-122.3833387,38,34,0,0,0,0,0,0,4
47.531031,-122.3833451,58,49,0,0,8,0,0,0,1
47.5311138,-122.3860265,51,41,5,0,1,0,0,2,2
47.530378,-122.3859926,48,41,0,0,3,0,0,1,3
47.5302913,-122.3833498,48,44,0,0,1,0,0,2,1
47.5295515,-122.3833548,40,37,0,0,0,0,0,0,3
47.5296406,-122.3860784,57,49,2,0,4,0,0,0,2
47.5288784,-122.3860476,57,50,3,0,0,0,0,1,3
47.5288117,-122.3833602,59,42,0,2,1,0,4,6,4
47.527759,-122.3856748,141,126,3,2,5,0,0,3,2
47.52834,-122.3867143,9,7,0,0,2,0,0,0,0
47.5294787,-122.3879576,45,35,0,0,2,0,0,1,7
47.5276355,-122.3835377,63,50,0,0,4,0,0,7,2
47.5278056,-122.3847421,27,27,0,0,0,0,0,0,0
47.5282704,-122.3897768,74,64,7,0,0,0,0,1,2
47.5303516,-122.3909725,21,19,2,0,0,0,0,0,0
47.5257405,-122.3889318,81,76,0,0,0,0,0,1,4
47.5272213,-122.3901984,75,52,3,0,9,0,0,5,6
47.5244797,-122.3888059,54,43,1,0,7,0,0,3,0
47.5251169,-122.3871437,17,17,0,0,0,0,0,0,0
47.5260949,-122.3850547,119,110,0,0,5,0,0,3,1
47.5242713,-122.3864759,55,50,1,0,1,0,0,0,3
47.5235687,-122.385763,67,60,0,0,1,0,0,1,5
47.5247866,-122.3840071,25,23,0,0,1,0,0,1,0
47.5238358,-122.3840249,25,25,0,0,0,0,0,0,0
47.5231218,-122.3838711,111,82,1,0,12,0,0,15,1
47.5247455,-122.3811361,89,72,1,0,14,0,0,2,0
47.5250601,-122.3801497,25,24,0,0,0,0,0,1,0
47.5237946,-122.38004,57,45,2,0,0,0,0,1,9
47.5235901,-122.3885434,62,57,0,0,1,4,0,0,0
47.5219929,-122.3800873,45,44,0,0,1,0,0,0,0
47.522005,-122.3814302,40,40,0,0,0,0,0,0,0
47.5220028,-122.3826425,45,32,0,0,10,0,0,3,0
47.5220601,-122.3839902,28,25,0,0,2,0,0,1,0
47.5213891,-122.383613,11,6,0,0,0,0,0,4,1
47.519319,-122.3847473,197,161,1,2,17,0,0,6,10
47.520021,-122.3886967,47,44,2,0,0,0,0,1,0
47.5195904,-122.3901802,42,42,0,0,0,0,0,0,0
47.5186915,-122.3916062,72,66,0,0,0,0,0,4,2
47.5187507,-122.3925,24,24,0,0,0,0,0,0,0
47.5184433,-122.3907931,7,6,0,0,0,0,0,1,0
47.518715,-122.3887878,27,15,0,0,6,0,0,6,0
47.5179267,-122.3884061,19,19,0,0,0,0,0,0,0
47.5191167,-122.3802166,137,119,2,2,1,3,0,7,3
47.5183859,-122.3788347,66,50,0,2,11,0,0,1,2
47.5201708,-122.3774402,108,50,7,4,18,0,0,8,21
47.5183859,-122.3775009,94,72,1,4,2,1,2,8,4
47.5306491,-122.3921528,52,49,0,0,0,0,1,1,1
47.5291549,-122.3921561,47,35,0,0,3,0,0,1,8
47.5280847,-122.3919652,13,12,0,0,0,0,0,0,1
47.5274,-122.3923031,28,24,1,0,0,0,0,0,3
47.5258173,-122.3921725,61,59,0,0,1,0,0,0,1
47.5255821,-122.39102,46,37,0,0,2,0,0,6,1
47.524772,-122.3934287,63,62,0,0,0,0,0,1,0
47.5215211,-122.3938917,54,46,0,0,4,0,0,1,3
47.5232115,-122.3928543,5,5,0,0,0,0,0,0,0
47.5239432,-122.3928203,5,5,0,0,0,0,0,0,0
47.5245163,-122.3914857,35,28,0,0,0,0,0,4,3
47.5238482,-122.3914461,27,27,0,0,0,0,0,0,0
47.5231948,-122.3914568,24,24,0,0,0,0,0,0,0
47.523161,-122.3896248,40,25,0,0,7,0,0,3,5
47.5230435,-122.388525,15,10,0,0,1,0,0,0,4
47.521999,-122.3889555,46,40,0,1,2,0,0,0,3
47.5220539,-122.3913796,104,89,3,1,4,0,1,5,1
47.520661,-122.3930371,59,48,0,0,3,0,0,2,6
47.5204486,-122.3920438,56,44,0,0,4,0,0,4,4
47.5204449,-122.3909574,13,13,0,0,0,0,0,0,0
47.5210429,-122.3890009,40,34,1,0,1,0,1,3,0
47.5388799,-122.3920738,250,232,8,0,1,0,0,0,9
47.5387394,-122.3951172,121,104,4,0,6,0,0,1,6
47.5385255,-122.3945369,34,29,0,0,3,0,0,0,2
47.5374803,-122.3944374,17,16,0,0,0,0,0,0,1
47.5387039,-122.3966056,76,69,0,0,3,0,0,2,2
47.5364636,-122.3944092,6,6,0,0,0,0,0,0,0
47.5375186,-122.3935027,61,53,4,0,0,0,0,0,4
47.5375254,-122.3924543,44,35,2,1,1,0,0,3,2
47.5374702,-122.3913089,23,18,3,0,0,0,0,0,2
47.5375143,-122.39039,21,19,0,0,1,0,0,0,1
47.5370682,-122.3891853,34,33,0,0,1,0,0,0,0
47.5339643,-122.389475,97,91,3,0,2,0,0,0,1
47.535392,-122.390071,7,7,0,0,0,0,0,0,0
47.5336366,-122.390986,78,66,0,4,5,0,0,3,0
47.5353975,-122.3915429,45,39,0,0,0,0,0,3,3
47.536602,-122.3924657,22,13,0,0,3,0,0,2,4
47.5336385,-122.3921038,89,85,0,0,2,0,0,0,2
47.5317253,-122.3910187,75,72,0,0,1,0,0,1,1
47.5314142,-122.3883742,46,44,0,2,0,0,0,0,0
47.5326045,-122.3881053,20,16,0,1,2,0,0,0,1
47.530077,-122.3898719,22,17,0,0,1,0,0,1,3
47.5303679,-122.2793938,191,8,49,1,105,10,0,7,11
47.5296037,-122.282076,430,33,270,1,98,0,0,22,6
47.5273662,-122.2821546,56,3,17,0,25,0,0,2,9
47.5268842,-122.2802025,9,0,5,0,4,0,0,0,0
47.5270999,-122.2788552,131,6,34,0,88,0,0,0,3
47.5285819,-122.2792171,113,6,24,0,73,1,0,5,4
47.5268726,-122.2776457,30,1,5,0,24,0,0,0,0
47.5251519,-122.2773915,89,4,34,0,35,4,0,4,8
47.5252622,-122.2784784,48,7,9,1,31,0,0,0,0
47.5251796,-122.279857,44,7,11,0,17,1,0,1,7
47.5237568,-122.279847,9,9,0,0,0,0,0,0,0
47.5237738,-122.2777392,2,2,0,0,0,0,0,0,0
47.5264943,-122.2823501,81,5,36,0,31,0,0,2,7
47.5209616,-122.2767536,171,20,48,1,96,0,0,1,5
47.522918,-122.2798709,5,1,1,0,1,0,0,2,0
47.5200724,-122.2737642,42,10,10,0,19,0,0,3,0
47.5194233,-122.2738299,20,7,5,0,1,3,0,4,0
47.520069,-122.2729541,39,10,17,1,11,0,0,0,0
47.5327073,-122.2898986,50,8,5,0,25,0,0,3,9
47.5320181,-122.2897269,54,2,9,1,24,0,0,4,14
47.5268326,-122.2898439,325,30,74,0,203,1,0,14,3
